,alpha,l1_ratio,mae
461,0.011,0.8100000000000005,-0.21899449719974504
462,0.011,0.8200000000000005,-0.21907738453521935
463,0.011,0.8300000000000005,-0.21916078838335076
464,0.011,0.8400000000000005,-0.2192380428031095
465,0.011,0.8500000000000005,-0.21931544154765006
466,0.011,0.8600000000000005,-0.21938872763378578
467,0.011,0.8700000000000006,-0.219462072388472
468,0.011,0.8800000000000006,-0.21953318258334234
469,0.011,0.8900000000000006,-0.21960692064814183
470,0.011,0.9000000000000006,-0.21968227940731286
471,0.011,0.9100000000000006,-0.21975709715841255
472,0.011,0.9200000000000006,-0.21983569280847925
473,0.011,0.9300000000000006,-0.21991994996673367
474,0.011,0.9400000000000006,-0.22000341615281158
475,0.011,0.9500000000000006,-0.22007871231304973
476,0.011,0.9600000000000006,-0.22015312006408172
477,0.011,0.9700000000000006,-0.22022930423726716
478,0.011,0.9800000000000006,-0.2203045304619656
479,0.011,0.9900000000000007,-0.2203690572692762
480,0.013000000000000001,0.2,-0.22332069896644652
481,0.013000000000000001,0.21000000000000002,-0.22289105548176222
482,0.013000000000000001,0.22000000000000003,-0.22247156490039124
483,0.013000000000000001,0.23000000000000004,-0.2220771433919964
484,0.013000000000000001,0.24000000000000005,-0.22173722839070878
485,0.013000000000000001,0.25000000000000006,-0.2214448142266655
486,0.013000000000000001,0.26000000000000006,-0.22119440561289438
487,0.013000000000000001,0.2700000000000001,-0.22094452158419314
488,0.013000000000000001,0.2800000000000001,-0.2206876657822728
489,0.013000000000000001,0.2900000000000001,-0.22043022966342452
490,0.013000000000000001,0.3000000000000001,-0.22021673870599662
491,0.013000000000000001,0.3100000000000001,-0.22004583440776487
492,0.013000000000000001,0.3200000000000001,-0.21989683024201298
493,0.013000000000000001,0.3300000000000001,-0.21975603338177604
494,0.013000000000000001,0.34000000000000014,-0.21962489337099375
495,0.013000000000000001,0.35000000000000014,-0.21951123543446963
496,0.013000000000000001,0.36000000000000015,-0.2193979747185457
497,0.013000000000000001,0.37000000000000016,-0.21929857976429099
498,0.013000000000000001,0.38000000000000017,-0.21921034515880045
499,0.013000000000000001,0.3900000000000002,-0.21911889053818465
500,0.013000000000000001,0.4000000000000002,-0.2190340271336772
501,0.013000000000000001,0.4100000000000002,-0.21894189208117387
502,0.013000000000000001,0.4200000000000002,-0.21884381224715885
503,0.013000000000000001,0.4300000000000002,-0.2187576301711944
504,0.013000000000000001,0.4400000000000002,-0.21868581868818363
505,0.013000000000000001,0.45000000000000023,-0.21860842212418416
506,0.013000000000000001,0.46000000000000024,-0.21854067410377184
507,0.013000000000000001,0.47000000000000025,-0.21847009737646114
508,0.013000000000000001,0.48000000000000026,-0.21840256788151075
509,0.013000000000000001,0.49000000000000027,-0.21835336014407078
510,0.013000000000000001,0.5000000000000002,-0.21832986294406462
511,0.013000000000000001,0.5100000000000002,-0.2183205307148669
512,0.013000000000000001,0.5200000000000002,-0.21833351517537977
513,0.013000000000000001,0.5300000000000002,-0.2183485273247328
514,0.013000000000000001,0.5400000000000003,-0.2183633623703444
515,0.013000000000000001,0.5500000000000003,-0.21837602071830803
516,0.013000000000000001,0.5600000000000003,-0.21838850081440062
517,0.013000000000000001,0.5700000000000003,-0.21840462204123015
518,0.013000000000000001,0.5800000000000003,-0.2184193993875772
519,0.013000000000000001,0.5900000000000003,-0.21843559897055323
520,0.013000000000000001,0.6000000000000003,-0.21846534552654126
521,0.013000000000000001,0.6100000000000003,-0.2185098656814301
